jobtitle,psychotype,satisfied
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,1
Businessman,ISTJ,0
Businessman,ISTJ,0
Businessman,ISTJ,0
Businessman,ISTJ,0
Businessman,ISTJ,0
Businessman,ISTJ,0
Businessman,ISTJ,0
Businessman,ISTJ,0
Businessman,ISTJ,0
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,1
Chief Executive Officer (CEO),ISTJ,0
Chief Executive Officer (CEO),ISTJ,0
Chief Executive Officer (CEO),ISTJ,0
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,1
Chief Financial Officer,ISTJ,0
Chief Financial Officer,ISTJ,0
Chief Financial Officer,ISTJ,0
Chief Financial Officer,ISTJ,0
Chief Financial Officer,ISTJ,0
Chief Financial Officer,ISTJ,0
Chief Financial Officer,ISTJ,0
Commercial Director,ISTJ,1
Commercial Director,ISTJ,1
Commercial Director,ISTJ,1
Commercial Director,ISTJ,1
Commercial Director,ISTJ,1
Commercial Director,ISTJ,1
Commercial Director,ISTJ,1
Commercial Director,ISTJ,1
Commercial Director,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,1
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Consultant,ISTJ,0
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,1
Designer,ISTJ,0
Designer,ISTJ,0
Designer,ISTJ,0
Designer,ISTJ,0
Designer,ISTJ,0
Designer,ISTJ,0
Designer,ISTJ,0
Designer,ISTJ,0
Designer,ISTJ,0
Director of Development,ISTJ,1
Director of Development,ISTJ,1
Director of Development,ISTJ,1
Director of Development,ISTJ,1
Director of Development,ISTJ,1
Director of Development,ISTJ,1
Director of Development,ISTJ,1
Director of Development,ISTJ,1
Director of Development,ISTJ,1
Director of Development,ISTJ,1
Director of Development,ISTJ,1
Director of Development,ISTJ,0
Director of Development,ISTJ,0
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,1
Director of Security,ISTJ,0
Director of Security,ISTJ,0
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,1
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Economist,ISTJ,0
Facility guard,ISTJ,1
Facility guard,ISTJ,1
Facility guard,ISTJ,1
Facility guard,ISTJ,1
Facility guard,ISTJ,1
Facility guard,ISTJ,1
Facility guard,ISTJ,1
Facility guard,ISTJ,1
Facility guard,ISTJ,1
Facility guard,ISTJ,1
Facility guard,ISTJ,1
Facility guard,ISTJ,1
Facility guard,ISTJ,0
Facility guard,ISTJ,0
Facility guard,ISTJ,0
Facility guard,ISTJ,0
Facility guard,ISTJ,0
Facility guard,ISTJ,0
Facility guard,ISTJ,0
Facility guard,ISTJ,0
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,1
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
Foreman (manufacturing),ISTJ,0
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,1
General director,ISTJ,0
General director,ISTJ,0
General director,ISTJ,0
General director,ISTJ,0
General director,ISTJ,0
General director,ISTJ,0
General director,ISTJ,0
General director,ISTJ,0
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,1
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
HR manager,ISTJ,0
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,1
Head (Finance/Law),ISTJ,0
Head (Finance/Law),ISTJ,0
Head (Finance/Law),ISTJ,0
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,1
Head (engineering/manufacturing),ISTJ,0
Head (engineering/manufacturing),ISTJ,0
Head (engineering/manufacturing),ISTJ,0
Head (engineering/manufacturing),ISTJ,0
Head (engineering/manufacturing),ISTJ,0
Head (engineering/manufacturing),ISTJ,0
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,1
Head (medicine/education),ISTJ,0
Head (medicine/education),ISTJ,0
Head (medicine/education),ISTJ,0
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,1
Head (personnel/public administration),ISTJ,0
Head (personnel/public administration),ISTJ,0
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,1
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head (trade/mediation),ISTJ,0
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,1
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
Head of Department,ISTJ,0
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,1
IT manager,ISTJ,0
IT manager,ISTJ,0
IT manager,ISTJ,0
IT manager,ISTJ,0
IT manager,ISTJ,0
IT manager,ISTJ,0
IT manager,ISTJ,0
IT manager,ISTJ,0
IT manager,ISTJ,0
IT manager,ISTJ,0
IT manager,ISTJ,0
IT manager,ISTJ,0
Journalist,ISTJ,1
Journalist,ISTJ,1
Journalist,ISTJ,1
Journalist,ISTJ,0
Journalist,ISTJ,0
Journalist,ISTJ,0
Journalist,ISTJ,0
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
Lawyer,ISTJ,1
